scenario_id,scenario_family,condition,scenario_stratum,repetition,latency_seconds,log_latency
EVAL-001,EVAL-KEV-A-01,qwen_autonomous_team,recent_kev_0_30,1,68.69273605698254,4.229643459387425
EVAL-002,EVAL-KEV-A-01,qwen_autonomous_team,recent_kev_0_30,1,65.34993282804498,4.179756412189748
EVAL-003,EVAL-KEV-A-02,qwen_autonomous_team,recent_kev_0_30,1,64.34677024901612,4.164286742402076
EVAL-004,EVAL-KEV-A-02,qwen_autonomous_team,recent_kev_0_30,1,69.26987667995854,4.238010131752267
EVAL-005,EVAL-KEV-A-03,qwen_autonomous_team,recent_kev_0_30,1,65.13151383498916,4.176408515570689
EVAL-006,EVAL-KEV-A-03,qwen_autonomous_team,recent_kev_0_30,1,229.8798852559994,5.437556934492032
EVAL-007,EVAL-KEV-B-01,qwen_autonomous_team,recent_kev_31_60,1,64.50218302398571,4.166699068562099
EVAL-008,EVAL-KEV-B-01,qwen_autonomous_team,recent_kev_31_60,1,70.36704240596737,4.253725005906168
EVAL-009,EVAL-KEV-B-02,qwen_autonomous_team,recent_kev_31_60,1,70.21115974101122,4.251507269066943
EVAL-010,EVAL-KEV-B-02,qwen_autonomous_team,recent_kev_31_60,1,65.30551515100524,4.179076491383721
EVAL-011,EVAL-KEV-B-03,qwen_autonomous_team,recent_kev_31_60,1,50.362194211018505,3.919240778739658
EVAL-012,EVAL-KEV-B-03,qwen_autonomous_team,recent_kev_31_60,1,37.67947105402709,3.6291154117653392
EVAL-013,EVAL-KEV-C-01,qwen_autonomous_team,recent_kev_61_90,1,65.13939373000176,4.1765294926202765
EVAL-014,EVAL-KEV-C-01,qwen_autonomous_team,recent_kev_61_90,1,67.24506759596989,4.208343671494278
EVAL-015,EVAL-KEV-C-02,qwen_autonomous_team,recent_kev_61_90,1,63.19899473604164,4.146288394951018
EVAL-016,EVAL-KEV-C-02,qwen_autonomous_team,recent_kev_61_90,1,62.60585551499389,4.13685881230977
EVAL-017,EVAL-KEV-C-03,qwen_autonomous_team,recent_kev_61_90,1,69.6491007769655,4.243469789546141
EVAL-018,EVAL-KEV-C-03,qwen_autonomous_team,recent_kev_61_90,1,49.632756383973174,3.9046510267227235
EVAL-019,EVAL-CVE-01,qwen_autonomous_team,other_cve,1,62.44176566594979,4.134234373049308
EVAL-020,EVAL-CVE-01,qwen_autonomous_team,other_cve,1,39.37842288898537,3.673218023881473
EVAL-021,EVAL-CVE-02,qwen_autonomous_team,other_cve,1,91.95153081099852,4.521261599209721
EVAL-022,EVAL-CVE-02,qwen_autonomous_team,other_cve,1,37.93338824796956,3.6358316806848365
EVAL-023,EVAL-CVE-03,qwen_autonomous_team,other_cve,1,36.88178198799142,3.6077177160674947
EVAL-024,EVAL-CVE-03,qwen_autonomous_team,other_cve,1,37.63347606896423,3.6278939752783006
EVAL-025,EVAL-CVE-04,qwen_autonomous_team,other_cve,1,62.76580324600218,4.13941039086218
EVAL-026,EVAL-CVE-04,qwen_autonomous_team,other_cve,1,38.12086657600594,3.6407618113714215
EVAL-027,EVAL-CVE-05,qwen_autonomous_team,other_cve,1,59.938638619933045,4.093321349250425
EVAL-028,EVAL-CVE-05,qwen_autonomous_team,other_cve,1,61.754511158011155,4.12316702803015
EVAL-029,EVAL-MIS-01,qwen_autonomous_team,synthetic_misconfiguration,1,58.60322887200164,4.070789795269812
EVAL-030,EVAL-MIS-01,qwen_autonomous_team,synthetic_misconfiguration,1,37.07913206401281,3.6130543333043077
EVAL-031,EVAL-MIS-02,qwen_autonomous_team,synthetic_misconfiguration,1,51.72674047600594,3.9459748717074747
EVAL-032,EVAL-MIS-02,qwen_autonomous_team,synthetic_misconfiguration,1,37.58686437702272,3.6266546376834086
EVAL-033,EVAL-MIS-03,qwen_autonomous_team,synthetic_misconfiguration,1,44.33634939705371,3.7918048687520955
EVAL-034,EVAL-MIS-03,qwen_autonomous_team,synthetic_misconfiguration,1,36.93691727597616,3.6092115190953753
EVAL-035,EVAL-MIS-04,qwen_autonomous_team,synthetic_misconfiguration,1,38.11443645597319,3.6405931199701347
EVAL-036,EVAL-MIS-04,qwen_autonomous_team,synthetic_misconfiguration,1,37.12208990403451,3.6142122076271748
EVAL-037,EVAL-MIS-05,qwen_autonomous_team,synthetic_misconfiguration,1,59.321906282013515,4.082978652323414
EVAL-038,EVAL-MIS-05,qwen_autonomous_team,synthetic_misconfiguration,1,37.18183677701745,3.61582038335969
EVAL-039,EVAL-MIS-06,qwen_autonomous_team,synthetic_misconfiguration,1,62.69084126499365,4.138215364640623
EVAL-040,EVAL-MIS-06,qwen_autonomous_team,synthetic_misconfiguration,1,37.86698760298896,3.6340796930140713
EVAL-041,EVAL-CLN-01,qwen_autonomous_team,clean_control,1,37.91812324899365,3.6354291837831734
EVAL-042,EVAL-CLN-01,qwen_autonomous_team,clean_control,1,38.87685530204908,3.6603990941721576
EVAL-043,EVAL-CLN-02,qwen_autonomous_team,clean_control,1,37.406494888011366,3.621844349450571
EVAL-044,EVAL-CLN-02,qwen_autonomous_team,clean_control,1,37.497272877022624,3.6242682070525025
EVAL-045,EVAL-CLN-03,qwen_autonomous_team,clean_control,1,36.93153157198685,3.6090657003031077
EVAL-046,EVAL-CLN-03,qwen_autonomous_team,clean_control,1,37.39845543296542,3.6216294049838638
EVAL-047,EVAL-CLN-04,qwen_autonomous_team,clean_control,1,38.07737524094409,3.6396202800513393
EVAL-048,EVAL-CLN-04,qwen_autonomous_team,clean_control,1,35.624652539001545,3.5730378852500664
EVAL-049,EVAL-KEV-A-04,qwen_autonomous_team,recent_kev_0_30,1,64.33998833800433,4.1641813405551025
EVAL-050,EVAL-KEV-A-04,qwen_autonomous_team,recent_kev_0_30,1,60.32876345695695,4.0998089959216655
EVAL-051,EVAL-KEV-B-04,qwen_autonomous_team,recent_kev_31_60,1,64.70092443597969,4.169775489441562
EVAL-052,EVAL-KEV-B-04,qwen_autonomous_team,recent_kev_31_60,1,71.23076227502315,4.265924779533775
EVAL-053,EVAL-KEV-C-04,qwen_autonomous_team,recent_kev_61_90,1,38.886728151963325,3.6606530137969684
EVAL-054,EVAL-KEV-C-04,qwen_autonomous_team,recent_kev_61_90,1,37.758838117995765,3.631219570623691
EVAL-055,EVAL-CVE-06,qwen_autonomous_team,other_cve,1,63.74859978503082,4.154947219640941
EVAL-056,EVAL-CVE-06,qwen_autonomous_team,other_cve,1,43.84672845399473,3.780700108372296
EVAL-057,EVAL-MIS-07,qwen_autonomous_team,synthetic_misconfiguration,1,37.76960802698159,3.63150475877752
EVAL-058,EVAL-MIS-07,qwen_autonomous_team,synthetic_misconfiguration,1,37.532353368995246,3.625203317522436
EVAL-059,EVAL-CLN-05,qwen_autonomous_team,clean_control,1,37.33629539399408,3.619965920390217
EVAL-060,EVAL-CLN-05,qwen_autonomous_team,clean_control,1,37.22901367396116,3.6170883947579986
EVAL-001,EVAL-KEV-A-01,qwen_autonomous_team,recent_kev_0_30,2,68.89776855200762,4.232623790731836
EVAL-002,EVAL-KEV-A-01,qwen_autonomous_team,recent_kev_0_30,2,64.57443259900901,4.167818552245802
EVAL-003,EVAL-KEV-A-02,qwen_autonomous_team,recent_kev_0_30,2,62.891792050009826,4.141415663140848
EVAL-004,EVAL-KEV-A-02,qwen_autonomous_team,recent_kev_0_30,2,69.84888915196643,4.246334182240312
EVAL-005,EVAL-KEV-A-03,qwen_autonomous_team,recent_kev_0_30,2,63.85778101102915,4.156658438969628
EVAL-006,EVAL-KEV-A-03,qwen_autonomous_team,recent_kev_0_30,2,66.90898279802059,4.203333230138747
EVAL-007,EVAL-KEV-B-01,qwen_autonomous_team,recent_kev_31_60,2,65.1853225339728,4.177234329080913
EVAL-008,EVAL-KEV-B-01,qwen_autonomous_team,recent_kev_31_60,2,70.65323511598399,4.257783898825045
EVAL-009,EVAL-KEV-B-02,qwen_autonomous_team,recent_kev_31_60,2,70.0955756919866,4.249859677811761
EVAL-010,EVAL-KEV-B-02,qwen_autonomous_team,recent_kev_31_60,2,63.88368743297178,4.1570640460542085
EVAL-011,EVAL-KEV-B-03,qwen_autonomous_team,recent_kev_31_60,2,49.01093688997207,3.8920434750409676
EVAL-012,EVAL-KEV-B-03,qwen_autonomous_team,recent_kev_31_60,2,36.824018561979756,3.6061503105876938
EVAL-013,EVAL-KEV-C-01,qwen_autonomous_team,recent_kev_61_90,2,64.65237591104233,4.169024854906739
EVAL-014,EVAL-KEV-C-01,qwen_autonomous_team,recent_kev_61_90,2,68.82540663401596,4.23157295924247
EVAL-015,EVAL-KEV-C-02,qwen_autonomous_team,recent_kev_61_90,2,63.03308394600754,4.143659730552847
EVAL-016,EVAL-KEV-C-02,qwen_autonomous_team,recent_kev_61_90,2,60.831267030967865,4.108103917163331
EVAL-017,EVAL-KEV-C-03,qwen_autonomous_team,recent_kev_61_90,2,67.94936243101256,4.218762757639411
EVAL-018,EVAL-KEV-C-03,qwen_autonomous_team,recent_kev_61_90,2,49.08824977101176,3.893619693961388
EVAL-019,EVAL-CVE-01,qwen_autonomous_team,other_cve,2,64.5758578130044,4.16784062287361
EVAL-020,EVAL-CVE-01,qwen_autonomous_team,other_cve,2,37.222461630997714,3.6169123863457133
EVAL-021,EVAL-CVE-02,qwen_autonomous_team,other_cve,2,90.98119594802847,4.510652847230538
EVAL-022,EVAL-CVE-02,qwen_autonomous_team,other_cve,2,38.29420918400865,3.6452986885153136
EVAL-023,EVAL-CVE-03,qwen_autonomous_team,other_cve,2,36.37494179303758,3.5938801252989694
EVAL-024,EVAL-CVE-03,qwen_autonomous_team,other_cve,2,36.42390883297776,3.5952253950911146
EVAL-025,EVAL-CVE-04,qwen_autonomous_team,other_cve,2,62.17880630400032,4.1300142070195145
EVAL-026,EVAL-CVE-04,qwen_autonomous_team,other_cve,2,35.574177977017825,3.5716200369490863
EVAL-027,EVAL-CVE-05,qwen_autonomous_team,other_cve,2,59.565134924981976,4.087070418420957
EVAL-028,EVAL-CVE-05,qwen_autonomous_team,other_cve,2,62.372643833979964,4.133126779153489
EVAL-029,EVAL-MIS-01,qwen_autonomous_team,synthetic_misconfiguration,2,57.5875280489563,4.053306017328664
EVAL-030,EVAL-MIS-01,qwen_autonomous_team,synthetic_misconfiguration,2,37.424886085034814,3.6223358864810145
EVAL-031,EVAL-MIS-02,qwen_autonomous_team,synthetic_misconfiguration,2,50.43887307701516,3.9207621689957315
EVAL-032,EVAL-MIS-02,qwen_autonomous_team,synthetic_misconfiguration,2,35.97115831403062,3.582717459413979
EVAL-033,EVAL-MIS-03,qwen_autonomous_team,synthetic_misconfiguration,2,44.604962877056096,3.797845128105701
EVAL-034,EVAL-MIS-03,qwen_autonomous_team,synthetic_misconfiguration,2,35.679215670970734,3.574568325154351
EVAL-035,EVAL-MIS-04,qwen_autonomous_team,synthetic_misconfiguration,2,36.67511835496407,3.6020985511530563
EVAL-036,EVAL-MIS-04,qwen_autonomous_team,synthetic_misconfiguration,2,37.07805843796814,3.6130253778911516
EVAL-037,EVAL-MIS-05,qwen_autonomous_team,synthetic_misconfiguration,2,58.09528082894394,4.062084435583792
EVAL-038,EVAL-MIS-05,qwen_autonomous_team,synthetic_misconfiguration,2,36.8671101659711,3.6073198301661513
EVAL-039,EVAL-MIS-06,qwen_autonomous_team,synthetic_misconfiguration,2,60.49822590002441,4.102614040640301
EVAL-040,EVAL-MIS-06,qwen_autonomous_team,synthetic_misconfiguration,2,37.232956508989446,3.617194296737822
EVAL-041,EVAL-CLN-01,qwen_autonomous_team,clean_control,2,37.15949481798452,3.615219319073479
EVAL-042,EVAL-CLN-01,qwen_autonomous_team,clean_control,2,39.03295681599411,3.664406335842773
EVAL-043,EVAL-CLN-02,qwen_autonomous_team,clean_control,2,37.72462719300529,3.630313122378583
EVAL-044,EVAL-CLN-02,qwen_autonomous_team,clean_control,2,36.70670235698344,3.6029593639173965
EVAL-045,EVAL-CLN-03,qwen_autonomous_team,clean_control,2,36.075890320003964,3.5856247840505855
EVAL-046,EVAL-CLN-03,qwen_autonomous_team,clean_control,2,36.12691876402823,3.587038259597243
EVAL-047,EVAL-CLN-04,qwen_autonomous_team,clean_control,2,36.28224202102865,3.5913284210505636
EVAL-048,EVAL-CLN-04,qwen_autonomous_team,clean_control,2,35.96777823101729,3.582623488522049
EVAL-049,EVAL-KEV-A-04,qwen_autonomous_team,recent_kev_0_30,2,64.54510130404378,4.167364224467764
EVAL-050,EVAL-KEV-A-04,qwen_autonomous_team,recent_kev_0_30,2,59.6679087060038,4.088794333257729
EVAL-051,EVAL-KEV-B-04,qwen_autonomous_team,recent_kev_31_60,2,65.10940539799049,4.176069014938457
EVAL-052,EVAL-KEV-B-04,qwen_autonomous_team,recent_kev_31_60,2,70.41372774800402,4.254388240575177
EVAL-053,EVAL-KEV-C-04,qwen_autonomous_team,recent_kev_61_90,2,36.52813561502262,3.598082802412573
EVAL-054,EVAL-KEV-C-04,qwen_autonomous_team,recent_kev_61_90,2,35.06154750002315,3.557105017139178
EVAL-055,EVAL-CVE-06,qwen_autonomous_team,other_cve,2,62.63199749396881,4.137276289593618
EVAL-056,EVAL-CVE-06,qwen_autonomous_team,other_cve,2,44.8670472119702,3.803703610199792
EVAL-057,EVAL-MIS-07,qwen_autonomous_team,synthetic_misconfiguration,2,36.37569389300188,3.5939008014059817
EVAL-058,EVAL-MIS-07,qwen_autonomous_team,synthetic_misconfiguration,2,37.0265818220505,3.6116360823216223
EVAL-059,EVAL-CLN-05,qwen_autonomous_team,clean_control,2,36.52540928099188,3.5980081630768397
EVAL-060,EVAL-CLN-05,qwen_autonomous_team,clean_control,2,36.37083827800234,3.59376730734484
EVAL-001,EVAL-KEV-A-01,qwen_autonomous_team,recent_kev_0_30,3,69.82800891797524,4.246035203175982
EVAL-002,EVAL-KEV-A-01,qwen_autonomous_team,recent_kev_0_30,3,64.30181214402546,4.163587813490703
EVAL-003,EVAL-KEV-A-02,qwen_autonomous_team,recent_kev_0_30,3,63.13833828701172,4.145328164871134
EVAL-004,EVAL-KEV-A-02,qwen_autonomous_team,recent_kev_0_30,3,69.74734702904243,4.244879384552195
EVAL-005,EVAL-KEV-A-03,qwen_autonomous_team,recent_kev_0_30,3,62.78212260999135,4.139670361132016
EVAL-006,EVAL-KEV-A-03,qwen_autonomous_team,recent_kev_0_30,3,65.38031896200846,4.180221279871017
EVAL-007,EVAL-KEV-B-01,qwen_autonomous_team,recent_kev_31_60,3,63.280560093029635,4.147578174447878
EVAL-008,EVAL-KEV-B-01,qwen_autonomous_team,recent_kev_31_60,3,69.51103449094808,4.241485509622108
EVAL-009,EVAL-KEV-B-02,qwen_autonomous_team,recent_kev_31_60,3,67.45250635093544,4.211423740613295
EVAL-010,EVAL-KEV-B-02,qwen_autonomous_team,recent_kev_31_60,3,62.33934290599427,4.132592733795899
EVAL-011,EVAL-KEV-B-03,qwen_autonomous_team,recent_kev_31_60,3,49.580846166965785,3.903604593161002
EVAL-012,EVAL-KEV-B-03,qwen_autonomous_team,recent_kev_31_60,3,36.421563181997044,3.595160994355787
EVAL-013,EVAL-KEV-C-01,qwen_autonomous_team,recent_kev_61_90,3,64.24853248900035,4.162758882876351
EVAL-014,EVAL-KEV-C-01,qwen_autonomous_team,recent_kev_61_90,3,66.6454013689945,4.199386047530074
EVAL-015,EVAL-KEV-C-02,qwen_autonomous_team,recent_kev_61_90,3,63.52084690492484,4.151368149736094
EVAL-016,EVAL-KEV-C-02,qwen_autonomous_team,recent_kev_61_90,3,60.61263843497727,4.104503426363319
EVAL-017,EVAL-KEV-C-03,qwen_autonomous_team,recent_kev_61_90,3,67.96524012897862,4.218996399908
EVAL-018,EVAL-KEV-C-03,qwen_autonomous_team,recent_kev_61_90,3,49.05881592305377,3.893019903256852
EVAL-019,EVAL-CVE-01,qwen_autonomous_team,other_cve,3,61.0862182029814,4.112286279408767
EVAL-020,EVAL-CVE-01,qwen_autonomous_team,other_cve,3,37.10050291297375,3.6136305251272747
EVAL-021,EVAL-CVE-02,qwen_autonomous_team,other_cve,3,90.74282456701621,4.508029401886858
EVAL-022,EVAL-CVE-02,qwen_autonomous_team,other_cve,3,36.901351186970714,3.608248167909158
EVAL-023,EVAL-CVE-03,qwen_autonomous_team,other_cve,3,35.62285892799264,3.5729875365158477
EVAL-024,EVAL-CVE-03,qwen_autonomous_team,other_cve,3,36.38523343601264,3.5941630174995804
EVAL-025,EVAL-CVE-04,qwen_autonomous_team,other_cve,3,60.692161371029215,4.10581455251119
EVAL-026,EVAL-CVE-04,qwen_autonomous_team,other_cve,3,35.128563463978935,3.559014573439897
EVAL-027,EVAL-CVE-05,qwen_autonomous_team,other_cve,3,59.522722476976924,4.086358130019376
EVAL-028,EVAL-CVE-05,qwen_autonomous_team,other_cve,3,60.68459294602508,4.1056898428819615
EVAL-029,EVAL-MIS-01,qwen_autonomous_team,synthetic_misconfiguration,3,57.35133392800344,4.049196102729529
EVAL-030,EVAL-MIS-01,qwen_autonomous_team,synthetic_misconfiguration,3,37.12745770299807,3.6143567956858473
EVAL-031,EVAL-MIS-02,qwen_autonomous_team,synthetic_misconfiguration,3,49.7804450810072,3.9076222378598455
EVAL-032,EVAL-MIS-02,qwen_autonomous_team,synthetic_misconfiguration,3,36.126608580962056,3.587029673633967
EVAL-033,EVAL-MIS-03,qwen_autonomous_team,synthetic_misconfiguration,3,43.53193435698631,3.7734947919071593
EVAL-034,EVAL-MIS-03,qwen_autonomous_team,synthetic_misconfiguration,3,35.476589711994166,3.568873034219496
EVAL-035,EVAL-MIS-04,qwen_autonomous_team,synthetic_misconfiguration,3,36.42360342098982,3.5952170101242573
EVAL-036,EVAL-MIS-04,qwen_autonomous_team,synthetic_misconfiguration,3,36.43475689904881,3.595523178917986
EVAL-037,EVAL-MIS-05,qwen_autonomous_team,synthetic_misconfiguration,3,57.90785043404321,4.058852961468181
EVAL-038,EVAL-MIS-05,qwen_autonomous_team,synthetic_misconfiguration,3,36.42544051000732,3.5952674456253635
EVAL-039,EVAL-MIS-06,qwen_autonomous_team,synthetic_misconfiguration,3,59.96657175300061,4.093787269513372
EVAL-040,EVAL-MIS-06,qwen_autonomous_team,synthetic_misconfiguration,3,36.17531673502526,3.5883770281122582
EVAL-041,EVAL-CLN-01,qwen_autonomous_team,clean_control,3,36.120646425988525,3.586864625010694
EVAL-042,EVAL-CLN-01,qwen_autonomous_team,clean_control,3,37.76985142802005,3.6315112031190657
EVAL-043,EVAL-CLN-02,qwen_autonomous_team,clean_control,3,35.93554412003141,3.5817268925904204
EVAL-044,EVAL-CLN-02,qwen_autonomous_team,clean_control,3,35.82227263698587,3.578569840655291
EVAL-045,EVAL-CLN-03,qwen_autonomous_team,clean_control,3,35.12561535401619,3.5589306464760044
EVAL-046,EVAL-CLN-03,qwen_autonomous_team,clean_control,3,35.98591302099521,3.583127556903986
EVAL-047,EVAL-CLN-04,qwen_autonomous_team,clean_control,3,36.225206942966906,3.58975520090173
EVAL-048,EVAL-CLN-04,qwen_autonomous_team,clean_control,3,34.723106743971584,3.547405365742156
EVAL-049,EVAL-KEV-A-04,qwen_autonomous_team,recent_kev_0_30,3,63.5384247279726,4.151644836717438
EVAL-050,EVAL-KEV-A-04,qwen_autonomous_team,recent_kev_0_30,3,58.48479244695045,4.068766762271041
EVAL-051,EVAL-KEV-B-04,qwen_autonomous_team,recent_kev_31_60,3,63.2985884329828,4.147863029264567
EVAL-052,EVAL-KEV-B-04,qwen_autonomous_team,recent_kev_31_60,3,70.56960504001472,4.256599528284802
EVAL-053,EVAL-KEV-C-04,qwen_autonomous_team,recent_kev_61_90,3,35.885207551007625,3.580325164647046
EVAL-054,EVAL-KEV-C-04,qwen_autonomous_team,recent_kev_61_90,3,35.41725854203105,3.5671992307717706
EVAL-055,EVAL-CVE-06,qwen_autonomous_team,other_cve,3,63.525585642957594,4.151442748257909
EVAL-056,EVAL-CVE-06,qwen_autonomous_team,other_cve,3,42.60309248697013,3.751926844231386
EVAL-057,EVAL-MIS-07,qwen_autonomous_team,synthetic_misconfiguration,3,36.46947628897033,3.596475644667313
EVAL-058,EVAL-MIS-07,qwen_autonomous_team,synthetic_misconfiguration,3,36.34018071202445,3.5929240357686614
EVAL-059,EVAL-CLN-05,qwen_autonomous_team,clean_control,3,36.17528930900153,3.5883762699700608
EVAL-060,EVAL-CLN-05,qwen_autonomous_team,clean_control,3,35.96587711700704,3.5825706310938674
EVAL-001,EVAL-KEV-A-01,qwen_autonomous_team,recent_kev_0_30,4,66.25078598893015,4.193447328779806
EVAL-002,EVAL-KEV-A-01,qwen_autonomous_team,recent_kev_0_30,4,64.36444295704132,4.164561352635265
EVAL-003,EVAL-KEV-A-02,qwen_autonomous_team,recent_kev_0_30,4,64.21558578705299,4.162245950500963
EVAL-004,EVAL-KEV-A-02,qwen_autonomous_team,recent_kev_0_30,4,68.90548642896465,4.232735803716815
EVAL-005,EVAL-KEV-A-03,qwen_autonomous_team,recent_kev_0_30,4,62.99785289194551,4.14310064473053
EVAL-006,EVAL-KEV-A-03,qwen_autonomous_team,recent_kev_0_30,4,64.68256425700383,4.16949167920759
EVAL-007,EVAL-KEV-B-01,qwen_autonomous_team,recent_kev_31_60,4,65.01874211401446,4.174675568549193
EVAL-008,EVAL-KEV-B-01,qwen_autonomous_team,recent_kev_31_60,4,69.40121731002,4.239904407849128
EVAL-009,EVAL-KEV-B-02,qwen_autonomous_team,recent_kev_31_60,4,70.42697082800441,4.254576298149066
EVAL-010,EVAL-KEV-B-02,qwen_autonomous_team,recent_kev_31_60,4,62.153402574011125,4.1296055642298155
EVAL-011,EVAL-KEV-B-03,qwen_autonomous_team,recent_kev_31_60,4,50.3216129479988,3.9184346656940288
EVAL-012,EVAL-KEV-B-03,qwen_autonomous_team,recent_kev_31_60,4,35.7682317130384,3.577060117132526
EVAL-013,EVAL-KEV-C-01,qwen_autonomous_team,recent_kev_61_90,4,63.155556748999516,4.145600837783622
EVAL-014,EVAL-KEV-C-01,qwen_autonomous_team,recent_kev_61_90,4,68.05391408797004,4.220300245268077
